"REF_DATE","GEO","DGUID","Electric power, components","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-08","British Columbia","2016A000259","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159031","11.17","4870866","","","","0"
"2022-09","British Columbia","2016A000259","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159031","11.17","4465966","","","","0"
"2022-10","British Columbia","2016A000259","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159031","11.17","4880649","","","","0"
"2022-11","British Columbia","2016A000259","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159031","11.17","6002685","","","","0"
"2022-12","British Columbia","2016A000259","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159031","11.17","6876391","","","","0"
"2023-01","British Columbia","2016A000259","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159031","11.17","6291468","","","","0"
"2023-02","British Columbia","2016A000259","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159031","11.17","5970957","","","","0"
"2023-03","British Columbia","2016A000259","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159031","11.17","6255311","","","","0"
"2023-04","British Columbia","2016A000259","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159031","11.17","5530779","","","","0"
"2023-05","British Columbia","2016A000259","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159031","11.17","4675289","","","","0"
"2023-06","British Columbia","2016A000259","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159031","11.17","4880348","","","","0"
"2023-07","British Columbia","2016A000259","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159031","11.17","5233571","","","","0"
"2023-08","British Columbia","2016A000259","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159031","11.17","5281085","","","","0"
"2023-09","British Columbia","2016A000259","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159031","11.17","4957719","","","","0"
"2023-10","British Columbia","2016A000259","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159031","11.17","5481719","","","","0"
"2023-11","British Columbia","2016A000259","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159031","11.17","6211248","","","","0"
"2022-01","Yukon","2016A000260","Total generation","Megawatt hours","210","units","0","v44159040","12.1","62834","","","","0"
"2022-02","Yukon","2016A000260","Total generation","Megawatt hours","210","units","0","v44159040","12.1","50853","","","","0"
"2022-03","Yukon","2016A000260","Total generation","Megawatt hours","210","units","0","v44159040","12.1","51895","","","","0"
"2022-04","Yukon","2016A000260","Total generation","Megawatt hours","210","units","0","v44159040","12.1","43778","","","","0"
"2022-05","Yukon","2016A000260","Total generation","Megawatt hours","210","units","0","v44159040","12.1","43007","","","","0"
"2022-06","Yukon","2016A000260","Total generation","Megawatt hours","210","units","0","v44159040","12.1","36495","","","","0"
"2022-07","Yukon","2016A000260","Total generation","Megawatt hours","210","units","0","v44159040","12.1","35224","","","","0"
"2022-08","Yukon","2016A000260","Total generation","Megawatt hours","210","units","0","v44159040","12.1","38095","","","","0"
"2022-09","Yukon","2016A000260","Total generation","Megawatt hours","210","units","0","v44159040","12.1","36952","","","","0"
"2022-10","Yukon","2016A000260","Total generation","Megawatt hours","210","units","0","v44159040","12.1","46972","","","","0"
"2022-11","Yukon","2016A000260","Total generation","Megawatt hours","210","units","0","v44159040","12.1","55890","","","","0"
"2022-12","Yukon","2016A000260","Total generation","Megawatt hours","210","units","0","v44159040","12.1","68507","","","","0"
"2023-01","Yukon","2016A000260","Total generation","Megawatt hours","210","units","0","v44159040","12.1","61452","","","","0"
"2023-02","Yukon","2016A000260","Total generation","Megawatt hours","210","units","0","v44159040","12.1","53543","","","","0"
"2023-03","Yukon","2016A000260","Total generation","Megawatt hours","210","units","0","v44159040","12.1","56176","","","","0"
"2023-04","Yukon","2016A000260","Total generation","Megawatt hours","210","units","0","v44159040","12.1","43336","","","","0"
"2023-05","Yukon","2016A000260","Total generation","Megawatt hours","210","units","0","v44159040","12.1","41007","","","","0"
"2023-06","Yukon","2016A000260","Total generation","Megawatt hours","210","units","0","v44159040","12.1","34276","","","","0"
"2023-07","Yukon","2016A000260","Total generation","Megawatt hours","210","units","0","v44159040","12.1","33274","","","","0"
"2023-08","Yukon","2016A000260","Total generation","Megawatt hours","210","units","0","v44159040","12.1","34305","","","","0"
"2023-09","Yukon","2016A000260","Total generation","Megawatt hours","210","units","0","v44159040","12.1","37029","","","","0"
"2023-10","Yukon","2016A000260","Total generation","Megawatt hours","210","units","0","v44159040","12.1","50892","","","","0"
"2023-11","Yukon","2016A000260","Total generation","Megawatt hours","210","units","0","v44159040","12.1","63017","","","","0"
"2022-01","Yukon","2016A000260","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159041","12.17","62834","","","","0"
"2022-02","Yukon","2016A000260","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159041","12.17","50853","","","","0"
"2022-03","Yukon","2016A000260","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159041","12.17","51895","","","","0"
"2022-04","Yukon","2016A000260","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159041","12.17","43778","","","","0"
"2022-05","Yukon","2016A000260","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159041","12.17","43007","","","","0"
"2022-06","Yukon","2016A000260","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159041","12.17","36495","","","","0"
"2022-07","Yukon","2016A000260","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159041","12.17","35224","","","","0"
"2022-08","Yukon","2016A000260","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159041","12.17","38095","","","","0"
"2022-09","Yukon","2016A000260","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159041","12.17","36952","","","","0"
"2022-10","Yukon","2016A000260","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159041","12.17","46972","","","","0"
"2022-11","Yukon","2016A000260","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159041","12.17","55890","","","","0"
"2022-12","Yukon","2016A000260","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159041","12.17","68507","","","","0"
"2023-01","Yukon","2016A000260","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159041","12.17","61452","","","","0"
"2023-02","Yukon","2016A000260","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159041","12.17","53543","","","","0"
"2023-03","Yukon","2016A000260","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159041","12.17","56176","","","","0"
"2023-04","Yukon","2016A000260","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159041","12.17","43336","","","","0"
"2023-05","Yukon","2016A000260","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159041","12.17","41007","","","","0"
"2023-06","Yukon","2016A000260","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159041","12.17","34276","","","","0"
"2023-07","Yukon","2016A000260","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159041","12.17","33274","","","","0"
"2023-08","Yukon","2016A000260","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159041","12.17","34305","","","","0"
"2023-09","Yukon","2016A000260","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159041","12.17","37029","","","","0"
"2023-10","Yukon","2016A000260","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159041","12.17","50892","","","","0"
"2023-11","Yukon","2016A000260","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159041","12.17","63017","","","","0"
"2022-01","Northwest Territories","2016A000261","Total generation","Megawatt hours","210","units","0","v44159042","13.1","70307","","","","0"
"2022-02","Northwest Territories","2016A000261","Total generation","Megawatt hours","210","units","0","v44159042","13.1","65084","","","","0"
"2022-03","Northwest Territories","2016A000261","Total generation","Megawatt hours","210","units","0","v44159042","13.1","64056","","","","0"
"2022-04","Northwest Territories","2016A000261","Total generation","Megawatt hours","210","units","0","v44159042","13.1","58889","","","","0"
"2022-05","Northwest Territories","2016A000261","Total generation","Megawatt hours","210","units","0","v44159042","13.1","56759","","","","0"
"2022-06","Northwest Territories","2016A000261","Total generation","Megawatt hours","210","units","0","v44159042","13.1","51923","","","","0"
"2022-07","Northwest Territories","2016A000261","Total generation","Megawatt hours","210","units","0","v44159042","13.1","53724","","","","0"
"2022-08","Northwest Territories","2016A000261","Total generation","Megawatt hours","210","units","0","v44159042","13.1","51834","","","","0"
"2022-09","Northwest Territories","2016A000261","Total generation","Megawatt hours","210","units","0","v44159042","13.1","51064","","","","0"
"2022-10","Northwest Territories","2016A000261","Total generation","Megawatt hours","210","units","0","v44159042","13.1","58905","","","","0"
"2022-11","Northwest Territories","2016A000261","Total generation","Megawatt hours","210","units","0","v44159042","13.1","60533","","","","0"
"2022-12","Northwest Territories","2016A000261","Total generation","Megawatt hours","210","units","0","v44159042","13.1","70778","","","","0"
"2023-01","Northwest Territories","2016A000261","Total generation","Megawatt hours","210","units","0","v44159042","13.1","68855","","","","0"
"2023-02","Northwest Territories","2016A000261","Total generation","Megawatt hours","210","units","0","v44159042","13.1","65602","","","","0"
"2023-03","Northwest Territories","2016A000261","Total generation","Megawatt hours","210","units","0","v44159042","13.1","63172","","","","0"
"2023-04","Northwest Territories","2016A000261","Total generation","Megawatt hours","210","units","0","v44159042","13.1","57756","","","","0"
"2023-05","Northwest Territories","2016A000261","Total generation","Megawatt hours","210","units","0","v44159042","13.1","50491","","","","0"
"2023-06","Northwest Territories","2016A000261","Total generation","Megawatt hours","210","units","0","v44159042","13.1","52988","","","","0"
"2023-07","Northwest Territories","2016A000261","Total generation","Megawatt hours","210","units","0","v44159042","13.1","51245","","","","0"
"2023-08","Northwest Territories","2016A000261","Total generation","Megawatt hours","210","units","0","v44159042","13.1","47157","","","","0"
"2023-09","Northwest Territories","2016A000261","Total generation","Megawatt hours","210","units","0","v44159042","13.1","48440","","","","0"
"2023-10","Northwest Territories","2016A000261","Total generation","Megawatt hours","210","units","0","v44159042","13.1","47285","","","","0"
"2023-11","Northwest Territories","2016A000261","Total generation","Megawatt hours","210","units","0","v44159042","13.1","56018","","","","0"
"2022-01","Northwest Territories","2016A000261","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159043","13.17","70307","","","","0"
"2022-02","Northwest Territories","2016A000261","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159043","13.17","65084","","","","0"
"2022-03","Northwest Territories","2016A000261","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159043","13.17","64056","","","","0"
"2022-04","Northwest Territories","2016A000261","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159043","13.17","58889","","","","0"
"2022-05","Northwest Territories","2016A000261","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159043","13.17","56759","","","","0"
"2022-06","Northwest Territories","2016A000261","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159043","13.17","51923","","","","0"
"2022-07","Northwest Territories","2016A000261","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159043","13.17","53724","","","","0"
"2022-08","Northwest Territories","2016A000261","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159043","13.17","51834","","","","0"
"2022-09","Northwest Territories","2016A000261","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159043","13.17","51064","","","","0"
"2022-10","Northwest Territories","2016A000261","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159043","13.17","58905","","","","0"
"2022-11","Northwest Territories","2016A000261","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159043","13.17","60533","","","","0"
"2022-12","Northwest Territories","2016A000261","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159043","13.17","70778","","","","0"
"2023-01","Northwest Territories","2016A000261","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159043","13.17","68855","","","","0"
"2023-02","Northwest Territories","2016A000261","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159043","13.17","65602","","","","0"
"2023-03","Northwest Territories","2016A000261","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159043","13.17","63172","","","","0"
"2023-04","Northwest Territories","2016A000261","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159043","13.17","57756","","","","0"
"2023-05","Northwest Territories","2016A000261","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159043","13.17","50491","","","","0"
"2023-06","Northwest Territories","2016A000261","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159043","13.17","52988","","","","0"
"2023-07","Northwest Territories","2016A000261","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159043","13.17","51245","","","","0"
"2023-08","Northwest Territories","2016A000261","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159043","13.17","47157","","","","0"
"2023-09","Northwest Territories","2016A000261","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159043","13.17","48440","","","","0"
"2023-10","Northwest Territories","2016A000261","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159043","13.17","47285","","","","0"
"2023-11","Northwest Territories","2016A000261","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159043","13.17","56018","","","","0"
"2022-01","Nunavut","2016A000262","Total generation","Megawatt hours","210","units","0","v44159044","14.1","18626","","","","0"
"2022-02","Nunavut","2016A000262","Total generation","Megawatt hours","210","units","0","v44159044","14.1","17178","","","","0"
"2022-03","Nunavut","2016A000262","Total generation","Megawatt hours","210","units","0","v44159044","14.1","18038","","","","0"
"2022-04","Nunavut","2016A000262","Total generation","Megawatt hours","210","units","0","v44159044","14.1","16071","","","","0"
"2022-05","Nunavut","2016A000262","Total generation","Megawatt hours","210","units","0","v44159044","14.1","15324","","","","0"
"2022-06","Nunavut","2016A000262","Total generation","Megawatt hours","210","units","0","v44159044","14.1","13611","","","","0"
"2022-07","Nunavut","2016A000262","Total generation","Megawatt hours","210","units","0","v44159044","14.1","13790","","","","0"
"2022-08","Nunavut","2016A000262","Total generation","Megawatt hours","210","units","0","v44159044","14.1","14405","","","","0"
"2022-09","Nunavut","2016A000262","Total generation","Megawatt hours","210","units","0","v44159044","14.1","14723","","","","0"
"2022-10","Nunavut","2016A000262","Total generation","Megawatt hours","210","units","0","v44159044","14.1","16400","","","","0"
"2022-11","Nunavut","2016A000262","Total generation","Megawatt hours","210","units","0","v44159044","14.1","17358","","","","0"
"2022-12","Nunavut","2016A000262","Total generation","Megawatt hours","210","units","0","v44159044","14.1","15010","","","","0"
"2023-01","Nunavut","2016A000262","Total generation","Megawatt hours","210","units","0","v44159044","14.1","18813","","","","0"
"2023-02","Nunavut","2016A000262","Total generation","Megawatt hours","210","units","0","v44159044","14.1","17103","","","","0"
"2023-03","Nunavut","2016A000262","Total generation","Megawatt hours","210","units","0","v44159044","14.1","18073","","","","0"
"2023-04","Nunavut","2016A000262","Total generation","Megawatt hours","210","units","0","v44159044","14.1","16294","","","","0"
"2023-05","Nunavut","2016A000262","Total generation","Megawatt hours","210","units","0","v44159044","14.1","15424","","","","0"
"2023-06","Nunavut","2016A000262","Total generation","Megawatt hours","210","units","0","v44159044","14.1","13978","","","","0"
"2023-07","Nunavut","2016A000262","Total generation","Megawatt hours","210","units","0","v44159044","14.1","13976","","","","0"
"2023-08","Nunavut","2016A000262","Total generation","Megawatt hours","210","units","0","v44159044","14.1","14385","","","","0"
"2023-09","Nunavut","2016A000262","Total generation","Megawatt hours","210","units","0","v44159044","14.1","14630","","","","0"
"2023-10","Nunavut","2016A000262","Total generation","Megawatt hours","210","units","0","v44159044","14.1","16165","","","","0"
"2023-11","Nunavut","2016A000262","Total generation","Megawatt hours","210","units","0","v44159044","14.1","17028","","","","0"
"2022-01","Nunavut","2016A000262","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159045","14.17","18626","","","","0"
"2022-02","Nunavut","2016A000262","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159045","14.17","17178","","","","0"
"2022-03","Nunavut","2016A000262","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159045","14.17","18038","","","","0"
"2022-04","Nunavut","2016A000262","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159045","14.17","16071","","","","0"
"2022-05","Nunavut","2016A000262","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159045","14.17","15324","","","","0"
"2022-06","Nunavut","2016A000262","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159045","14.17","13611","","","","0"
"2022-07","Nunavut","2016A000262","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159045","14.17","13790","","","","0"
"2022-08","Nunavut","2016A000262","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159045","14.17","14405","","","","0"
"2022-09","Nunavut","2016A000262","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159045","14.17","14723","","","","0"
"2022-10","Nunavut","2016A000262","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159045","14.17","16400","","","","0"
"2022-11","Nunavut","2016A000262","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159045","14.17","17358","","","","0"
"2022-12","Nunavut","2016A000262","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159045","14.17","15010","","","","0"
"2023-01","Nunavut","2016A000262","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159045","14.17","18813","","","","0"
"2023-02","Nunavut","2016A000262","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159045","14.17","17103","","","","0"
"2023-03","Nunavut","2016A000262","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159045","14.17","18073","","","","0"
"2023-04","Nunavut","2016A000262","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159045","14.17","16294","","","","0"
"2023-05","Nunavut","2016A000262","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159045","14.17","15424","","","","0"
"2023-06","Nunavut","2016A000262","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159045","14.17","13978","","","","0"
"2023-07","Nunavut","2016A000262","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159045","14.17","13976","","","","0"
"2023-08","Nunavut","2016A000262","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159045","14.17","14385","","","","0"
"2023-09","Nunavut","2016A000262","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159045","14.17","14630","","","","0"
"2023-10","Nunavut","2016A000262","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159045","14.17","16165","","","","0"
"2023-11","Nunavut","2016A000262","Total electricity available for use within specific geographic border","Megawatt hours","210","units","0","v44159045","14.17","17028","","","","0"


